date,video_count,dict_sentiment_avg,sentimentr_score_avg,finbert_score_avg,ollama_score_avg,simple_sentiment_index,sentiment_std,total_views,total_likes,duration_weighted_sentiment,view_weighted_sentiment,like_weighted_sentiment,weighted_sentiment_index,simple_sentiment_7day,weighted_sentiment_7day
2024-06-03,5,-0.2499969118932962,NA,NA,NA,-0.2499969118932962,0.04864771631501103,36481,338,-0.2624107367790041,-0.25212758624612963,-0.25398264848695834,-0.2551340016812615,NA,NA
2024-06-03,5,-0.2499969118932962,NA,NA,NA,-0.2499969118932962,0.04864771631501103,36481,338,-0.2624107367790041,-0.25212758624612963,-0.25398264848695834,-0.2551340016812615,NA,NA
2024-06-04,6,-0.39796142298840514,NA,NA,NA,-0.39796142298840514,0.1201905583084352,59348,398,-0.4369067795820591,-0.40149336145981923,-0.39970032719927545,-0.4107158161872093,NA,NA
2024-06-04,6,-0.39796142298840514,NA,NA,NA,-0.39796142298840514,0.1201905583084352,59348,398,-0.4369067795820591,-0.40149336145981923,-0.39970032719927545,-0.4107158161872093,-0.29227248649189874,-0.29958594868296085
2024-06-04,6,-0.39796142298840514,NA,NA,NA,-0.39796142298840514,0.1201905583084352,59348,398,-0.4369067795820591,-0.40149336145981923,-0.39970032719927545,-0.4107158161872093,-0.3134102737912,-0.32181192218381055
2024-06-04,6,-0.39796142298840514,NA,NA,NA,-0.39796142298840514,0.1201905583084352,59348,398,-0.4369067795820591,-0.40149336145981923,-0.39970032719927545,-0.4107158161872093,-0.33454806109050134,-0.34403789568466026
2024-06-04,6,-0.39796142298840514,NA,NA,NA,-0.39796142298840514,0.1201905583084352,59348,398,-0.4369067795820591,-0.40149336145981923,-0.39970032719927545,-0.4107158161872093,-0.3556858483898026,-0.36626386918550996
2024-06-04,6,-0.39796142298840514,NA,NA,NA,-0.39796142298840514,0.1201905583084352,59348,398,-0.4369067795820591,-0.40149336145981923,-0.39970032719927545,-0.4107158161872093,-0.3768236356891039,-0.3884898426863596
2024-06-05,4,-0.2759015825778549,NA,NA,NA,-0.2759015825778549,0.16689551943643174,35145,293,-0.35650414237782097,-0.27792024772578766,-0.27881836489082706,-0.29748744632443685,-0.3805243029297551,-0.3945403347782418
2024-06-05,4,-0.2759015825778549,NA,NA,NA,-0.2759015825778549,0.16689551943643174,35145,293,-0.35650414237782097,-0.27792024772578766,-0.27881836489082706,-0.29748744632443685,-0.3630871828711051,-0.37836485336927433
2024-06-05,4,-0.2759015825778549,NA,NA,NA,-0.2759015825778549,0.16689551943643174,35145,293,-0.35650414237782097,-0.27792024772578766,-0.27881836489082706,-0.29748744632443685,-0.34565006281245503,-0.3621893719603068
2024-06-05,4,-0.2759015825778549,NA,NA,NA,-0.2759015825778549,0.16689551943643174,35145,293,-0.35650414237782097,-0.27792024772578766,-0.27881836489082706,-0.29748744632443685,-0.328212942753805,-0.34601389055133935
2024-06-06,4,-0.3413057199126965,NA,NA,NA,-0.3413057199126965,0.13843880578550322,33410,225,-0.3154503976626567,-0.3359823860536332,-0.33203967782941535,-0.3295720728661752,-0.32011927088584663,-0.33442192721976305
2024-06-06,4,-0.3413057199126965,NA,NA,NA,-0.3413057199126965,0.13843880578550322,33410,225,-0.3154503976626567,-0.3359823860536332,-0.33203967782941535,-0.3295720728661752,-0.31202559901788823,-0.32282996388818674
2024-06-06,4,-0.3413057199126965,NA,NA,NA,-0.3413057199126965,0.13843880578550322,33410,225,-0.3154503976626567,-0.3359823860536332,-0.33203967782941535,-0.3295720728661752,-0.3039319271499299,-0.31123800055661044
2024-06-06,4,-0.3413057199126965,NA,NA,NA,-0.3413057199126965,0.13843880578550322,33410,225,-0.3154503976626567,-0.3359823860536332,-0.33203967782941535,-0.3295720728661752,-0.3132753753406215,-0.3158215186340016
2024-06-07,3,-0.326496778717631,NA,NA,NA,-0.326496778717631,0.15526817229176357,19740,146,-0.36855822237785435,-0.3234933474805016,-0.3185135425330726,-0.3348936088696297,-0.3205032605034467,-0.3211652561404577
2024-06-07,3,-0.326496778717631,NA,NA,NA,-0.326496778717631,0.15526817229176357,19740,146,-0.36855822237785435,-0.3234933474805016,-0.3185135425330726,-0.3348936088696297,-0.3277311456662718,-0.3265089936469139
2024-06-07,3,-0.326496778717631,NA,NA,NA,-0.326496778717631,0.15526817229176357,19740,146,-0.36855822237785435,-0.3234933474805016,-0.3185135425330726,-0.3348936088696297,-0.334959030829097,-0.33185273115337
2024-06-08,1,-0.212121212121212,NA,NA,NA,-0.212121212121212,NA,16159,178,-0.21212121212121202,-0.212121212121212,-0.212121212121212,-0.212121212121212,-0.3165041011445992,-0.31507403676123236
2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-10,5,-0.3891617814899063,NA,NA,NA,-0.3891617814899063,0.21025468249050708,106794,555,-0.37700824376962705,-0.390056431763842,-0.3833390527825824,-0.3848932154575647,NA,NA
2024-06-10,5,-0.3891617814899063,NA,NA,NA,-0.3891617814899063,0.21025468249050708,106794,555,-0.37700824376962705,-0.390056431763842,-0.3833390527825824,-0.3848932154575647,NA,NA
2024-06-10,5,-0.3891617814899063,NA,NA,NA,-0.3891617814899063,0.21025468249050708,106794,555,-0.37700824376962705,-0.390056431763842,-0.3833390527825824,-0.3848932154575647,NA,NA
2024-06-10,5,-0.3891617814899063,NA,NA,NA,-0.3891617814899063,0.21025468249050708,106794,555,-0.37700824376962705,-0.390056431763842,-0.3833390527825824,-0.3848932154575647,NA,NA
2024-06-10,5,-0.3891617814899063,NA,NA,NA,-0.3891617814899063,0.21025468249050708,106794,555,-0.37700824376962705,-0.390056431763842,-0.3833390527825824,-0.3848932154575647,NA,NA
2024-06-11,4,-0.3565592236677393,NA,NA,NA,-0.3565592236677393,0.1726823634056717,36298,301,-0.3430205577820219,-0.3608632643360032,-0.35615773775368603,-0.3540544676246196,NA,NA
2024-06-11,4,-0.3565592236677393,NA,NA,NA,-0.3565592236677393,0.1726823634056717,36298,301,-0.3430205577820219,-0.3608632643360032,-0.35615773775368603,-0.3540544676246196,-0.37984676496928715,-0.3760821446481518
2024-06-11,4,-0.3565592236677393,NA,NA,NA,-0.3565592236677393,0.1726823634056717,36298,301,-0.3430205577820219,-0.3608632643360032,-0.35615773775368603,-0.3540544676246196,-0.37518925670897757,-0.37167660924344537
2024-06-11,4,-0.3565592236677393,NA,NA,NA,-0.3565592236677393,0.1726823634056717,36298,301,-0.3430205577820219,-0.3608632643360032,-0.35615773775368603,-0.3540544676246196,-0.37053174844866804,-0.36727107383873897
2024-06-12,5,-0.4529400931117694,NA,NA,NA,-0.4529400931117694,0.09858090957180161,76025,386,-0.46228771454650647,-0.45630278653999456,-0.45938399432195226,-0.4587983949329532,-0.3796429358232199,-0.3778289566209373
2024-06-12,5,-0.4529400931117694,NA,NA,NA,-0.4529400931117694,0.09858090957180161,76025,386,-0.46228771454650647,-0.45630278653999456,-0.45938399432195226,-0.4587983949329532,-0.38875412319777175,-0.3883868394031357
2024-06-12,5,-0.4529400931117694,NA,NA,NA,-0.4529400931117694,0.09858090957180161,76025,386,-0.46228771454650647,-0.45630278653999456,-0.45938399432195226,-0.4587983949329532,-0.3978653105723236,-0.398944722185334
2024-06-12,5,-0.4529400931117694,NA,NA,NA,-0.4529400931117694,0.09858090957180161,76025,386,-0.46228771454650647,-0.45630278653999456,-0.45938399432195226,-0.4587983949329532,-0.4116340062071851,-0.41390814037223883
2024-06-12,5,-0.4529400931117694,NA,NA,NA,-0.4529400931117694,0.09858090957180161,76025,386,-0.46228771454650647,-0.45630278653999456,-0.45938399432195226,-0.4587983949329532,-0.42540270184204654,-0.4288715585591436
2024-06-13,6,-0.3308021321837443,NA,NA,NA,-0.3308021321837443,0.10603029980691596,59989,483,-0.3305321774629649,-0.3337894623049906,-0.3366580295675236,-0.33391282896526675,-0.42172311734433293,-0.4259941816078075
2024-06-13,6,-0.3308021321837443,NA,NA,NA,-0.3308021321837443,0.10603029980691596,59989,483,-0.3305321774629649,-0.3337894623049906,-0.3366580295675236,-0.33391282896526675,-0.4180435328466194,-0.4231168046564714
2024-06-13,6,-0.3308021321837443,NA,NA,NA,-0.3308021321837443,0.10603029980691596,59989,483,-0.3305321774629649,-0.3337894623049906,-0.3366580295675236,-0.33391282896526675,-0.4005952527140444,-0.40527600951823045
2024-06-13,6,-0.3308021321837443,NA,NA,NA,-0.3308021321837443,0.10603029980691596,59989,483,-0.3305321774629649,-0.3337894623049906,-0.3366580295675236,-0.33391282896526675,-0.38314697258146935,-0.3874352143799895
2024-06-13,6,-0.3308021321837443,NA,NA,NA,-0.3308021321837443,0.10603029980691596,59989,483,-0.3305321774629649,-0.3337894623049906,-0.3366580295675236,-0.33391282896526675,-0.36569869244889436,-0.3695944192417486
2024-06-13,6,-0.3308021321837443,NA,NA,NA,-0.3308021321837443,0.10603029980691596,59989,483,-0.3305321774629649,-0.3337894623049906,-0.3366580295675236,-0.33391282896526675,-0.3482504123163193,-0.3517536241035077
2024-06-14,3,-0.411836374345053,NA,NA,NA,-0.411836374345053,0.042060033758349574,52367,323,-0.41564792222824826,-0.41333336247397534,-0.412860572535115,-0.41359932147831135,-0.3423784524925027,-0.3452966136099874
2024-06-14,3,-0.411836374345053,NA,NA,NA,-0.411836374345053,0.042060033758349574,52367,323,-0.41564792222824826,-0.41333336247397534,-0.412860572535115,-0.41359932147831135,-0.3539547728012611,-0.35668039825470804
2024-06-14,3,-0.411836374345053,NA,NA,NA,-0.411836374345053,0.042060033758349574,52367,323,-0.41564792222824826,-0.41333336247397534,-0.412860572535115,-0.41359932147831135,-0.36553109311001947,-0.3680641828994287
2024-06-15,1,-0.159574468085106,NA,NA,NA,-0.159574468085106,NA,16972,162,-0.159574468085106,-0.159574468085106,-0.159574468085106,-0.159574468085106,-0.3410699982387854,-0.3431587027736915
2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-17,4,-0.38342905830282203,NA,NA,NA,-0.38342905830282203,0.11510459204446025,57474,346,-0.4018593423110859,-0.3879281614434496,-0.3939743972387215,-0.3925143768745012,NA,NA
2024-06-17,4,-0.38342905830282203,NA,NA,NA,-0.38342905830282203,0.11510459204446025,57474,346,-0.4018593423110859,-0.3879281614434496,-0.3939743972387215,-0.3925143768745012,NA,NA
2024-06-17,4,-0.38342905830282203,NA,NA,NA,-0.38342905830282203,0.11510459204446025,57474,346,-0.4018593423110859,-0.3879281614434496,-0.3939743972387215,-0.3925143768745012,NA,NA
2024-06-17,4,-0.38342905830282203,NA,NA,NA,-0.38342905830282203,0.11510459204446025,57474,346,-0.4018593423110859,-0.3879281614434496,-0.3939743972387215,-0.3925143768745012,NA,NA
2024-06-18,7,-0.33473398925643616,NA,NA,NA,-0.33473398925643616,0.1435218272177273,88786,620,-0.3369042980160849,-0.3377025782938274,-0.33822648101271446,-0.33761320121786514,NA,NA
2024-06-18,7,-0.33473398925643616,NA,NA,NA,-0.33473398925643616,0.1435218272177273,88786,620,-0.3369042980160849,-0.3377025782938274,-0.33822648101271446,-0.33761320121786514,NA,NA
2024-06-18,7,-0.33473398925643616,NA,NA,NA,-0.33473398925643616,0.1435218272177273,88786,620,-0.3369042980160849,-0.3377025782938274,-0.33822648101271446,-0.33761320121786514,-0.3625597429972281,-0.36898530159308573
2024-06-18,7,-0.33473398925643616,NA,NA,NA,-0.33473398925643616,0.1435218272177273,88786,620,-0.3369042980160849,-0.3377025782938274,-0.33822648101271446,-0.33761320121786514,-0.3556033045620301,-0.3611422764992806
2024-06-18,7,-0.33473398925643616,NA,NA,NA,-0.33473398925643616,0.1435218272177273,88786,620,-0.3369042980160849,-0.3377025782938274,-0.33822648101271446,-0.33761320121786514,-0.3486468661268321,-0.35329925140547547
2024-06-18,7,-0.33473398925643616,NA,NA,NA,-0.33473398925643616,0.1435218272177273,88786,620,-0.3369042980160849,-0.3377025782938274,-0.33822648101271446,-0.33761320121786514,-0.34169042769163416,-0.3454562263116703
2024-06-18,7,-0.33473398925643616,NA,NA,NA,-0.33473398925643616,0.1435218272177273,88786,620,-0.3369042980160849,-0.3377025782938274,-0.33822648101271446,-0.33761320121786514,-0.33473398925643616,-0.33761320121786514
2024-06-19,3,-0.17999756640244757,NA,NA,NA,-0.17999756640244757,0.1367008578920795,20626,166,-0.18341589581411585,-0.1794689836270933,-0.17729457550814273,-0.17942412168182717,-0.31262878599158067,-0.3150147612841454
2024-06-19,3,-0.17999756640244757,NA,NA,NA,-0.17999756640244757,0.1367008578920795,20626,166,-0.18341589581411585,-0.1794689836270933,-0.17729457550814273,-0.17942412168182717,-0.2905235827267251,-0.2924163213504257
2024-06-19,3,-0.17999756640244757,NA,NA,NA,-0.17999756640244757,0.1367008578920795,20626,166,-0.18341589581411585,-0.1794689836270933,-0.17729457550814273,-0.17942412168182717,-0.26841837946186964,-0.26981788141670604
2024-06-20,5,-0.3555227894718228,NA,NA,NA,-0.3555227894718228,0.12144523929691756,51166,350,-0.3207135637650751,-0.36255339094563566,-0.36913872336468895,-0.35425000575667165,-0.2713882080640677,-0.27219456777939266
2024-06-20,5,-0.3555227894718228,NA,NA,NA,-0.3555227894718228,0.12144523929691756,51166,350,-0.3207135637650751,-0.36255339094563566,-0.36913872336468895,-0.35425000575667165,-0.2743580366662658,-0.2745712541420793
2024-06-20,5,-0.3555227894718228,NA,NA,NA,-0.3555227894718228,0.12144523929691756,51166,350,-0.3207135637650751,-0.36255339094563566,-0.36913872336468895,-0.35425000575667165,-0.2773278652684639,-0.27694794050476595
2024-06-20,5,-0.3555227894718228,NA,NA,NA,-0.3555227894718228,0.12144523929691756,51166,350,-0.3207135637650751,-0.36255339094563566,-0.36913872336468895,-0.35425000575667165,-0.280297693870662,-0.2793246268674526
2024-06-20,5,-0.3555227894718228,NA,NA,NA,-0.3555227894718228,0.12144523929691756,51166,350,-0.3207135637650751,-0.36255339094563566,-0.36913872336468895,-0.35425000575667165,-0.3053727257377156,-0.30429975316385893
2024-06-21,3,-0.4270132057972947,NA,NA,NA,-0.4270132057972947,0.03838185371452141,26299,197,-0.43669219587762803,-0.42507086837918356,-0.4222796354863711,-0.42748778543977856,-0.34066067422269375,-0.33973741941499486
2024-06-21,3,-0.4270132057972947,NA,NA,NA,-0.4270132057972947,0.03838185371452141,26299,197,-0.43669219587762803,-0.42507086837918356,-0.4222796354863711,-0.42748778543977856,-0.37594862270767193,-0.3751750856661308
2024-06-21,3,-0.4270132057972947,NA,NA,NA,-0.4270132057972947,0.03838185371452141,26299,197,-0.43669219587762803,-0.42507086837918356,-0.4222796354863711,-0.42748778543977856,-0.3861615393255965,-0.38563762562086035
2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,4,-0.35632407147588524,NA,NA,NA,-0.35632407147588524,0.07249911150024216,50469,375,-0.3581665060553733,-0.3598510694463146,-0.3619398868806277,-0.36025065058271477,NA,NA
2024-06-24,4,-0.35632407147588524,NA,NA,NA,-0.35632407147588524,0.07249911150024216,50469,375,-0.3581665060553733,-0.3598510694463146,-0.3619398868806277,-0.36025065058271477,NA,NA
2024-06-24,4,-0.35632407147588524,NA,NA,NA,-0.35632407147588524,0.07249911150024216,50469,375,-0.3581665060553733,-0.3598510694463146,-0.3619398868806277,-0.36025065058271477,NA,NA
2024-06-24,4,-0.35632407147588524,NA,NA,NA,-0.35632407147588524,0.07249911150024216,50469,375,-0.3581665060553733,-0.3598510694463146,-0.3619398868806277,-0.36025065058271477,NA,NA
2024-06-25,5,-0.30985056238724,NA,NA,NA,-0.30985056238724,0.20347939759962552,94134,514,-0.3571838133264858,-0.3122389502595396,-0.30325785297995445,-0.32000863476281705,NA,NA
2024-06-25,5,-0.30985056238724,NA,NA,NA,-0.30985056238724,0.20347939759962552,94134,514,-0.3571838133264858,-0.3122389502595396,-0.30325785297995445,-0.32000863476281705,NA,NA
2024-06-25,5,-0.30985056238724,NA,NA,NA,-0.30985056238724,0.20347939759962552,94134,514,-0.3571838133264858,-0.3122389502595396,-0.30325785297995445,-0.32000863476281705,-0.3364068532950373,-0.3430040723741872
2024-06-25,5,-0.30985056238724,NA,NA,NA,-0.30985056238724,0.20347939759962552,94134,514,-0.3571838133264858,-0.3122389502595396,-0.30325785297995445,-0.32000863476281705,-0.329767780568088,-0.33725521297134464
2024-06-25,5,-0.30985056238724,NA,NA,NA,-0.30985056238724,0.20347939759962552,94134,514,-0.3571838133264858,-0.3122389502595396,-0.30325785297995445,-0.32000863476281705,-0.3231287078411387,-0.3315063535685021
2024-06-26,5,-0.342476102936011,NA,NA,NA,-0.342476102936011,0.14497708187903838,56742,360,-0.3638253863369947,-0.3527330644422253,-0.3580395343597335,-0.35652891973472245,-0.3211504266211566,-0.33097467773307465
2024-06-26,5,-0.342476102936011,NA,NA,NA,-0.342476102936011,0.14497708187903838,56742,360,-0.3638253863369947,-0.3527330644422253,-0.3580395343597335,-0.35652891973472245,-0.31917214540117456,-0.33044300189764714
2024-06-26,5,-0.342476102936011,NA,NA,NA,-0.342476102936011,0.14497708187903838,56742,360,-0.3638253863369947,-0.3527330644422253,-0.3580395343597335,-0.35652891973472245,-0.32383293690814186,-0.3356601854650622
2024-06-26,5,-0.342476102936011,NA,NA,NA,-0.342476102936011,0.14497708187903838,56742,360,-0.3638253863369947,-0.3527330644422253,-0.3580395343597335,-0.35652891973472245,-0.32849372841510915,-0.3408773690324773
2024-06-26,5,-0.342476102936011,NA,NA,NA,-0.342476102936011,0.14497708187903838,56742,360,-0.3638253863369947,-0.3527330644422253,-0.3580395343597335,-0.35652891973472245,-0.33315451992207645,-0.34609455259989236
2024-06-27,6,-0.4126532724187847,NA,NA,NA,-0.4126532724187847,0.1387668647647057,60722,385,-0.4422503955814527,-0.4182885075578346,-0.41750523128754863,-0.4236926279173684,-0.34784062135515426,-0.3609065516219711
2024-06-27,6,-0.4126532724187847,NA,NA,NA,-0.4126532724187847,0.1387668647647057,60722,385,-0.4422503955814527,-0.4182885075578346,-0.41750523128754863,-0.4236926279173684,-0.36252672278823206,-0.37571855064404985
2024-06-27,6,-0.4126532724187847,NA,NA,NA,-0.4126532724187847,0.1387668647647057,60722,385,-0.4422503955814527,-0.4182885075578346,-0.41750523128754863,-0.4236926279173684,-0.37255203271434256,-0.3853133660987136
2024-06-27,6,-0.4126532724187847,NA,NA,NA,-0.4126532724187847,0.1387668647647057,60722,385,-0.4422503955814527,-0.4182885075578346,-0.41750523128754863,-0.4236926279173684,-0.3825773426404531,-0.39490818155337726
2024-06-27,6,-0.4126532724187847,NA,NA,NA,-0.4126532724187847,0.1387668647647057,60722,385,-0.4422503955814527,-0.4182885075578346,-0.41750523128754863,-0.4236926279173684,-0.3926026525665636,-0.404502997008041
2024-06-27,6,-0.4126532724187847,NA,NA,NA,-0.4126532724187847,0.1387668647647057,60722,385,-0.4422503955814527,-0.4182885075578346,-0.41750523128754863,-0.4236926279173684,-0.4026279624926742,-0.41409781246270466
2024-06-28,3,-0.461816958518464,NA,NA,NA,-0.461816958518464,0.010545422788725948,79780,392,-0.46421788479829706,-0.4626428818045934,-0.46319088839361455,-0.46324290680826546,-0.4196766561473103,-0.4293426677589251
2024-06-28,3,-0.461816958518464,NA,NA,NA,-0.461816958518464,0.010545422788725948,79780,392,-0.46421788479829706,-0.4626428818045934,-0.46319088839361455,-0.46324290680826546,-0.42670003987583593,-0.43499270760048186
2024-06-28,3,-0.461816958518464,NA,NA,NA,-0.461816958518464,0.010545422788725948,79780,392,-0.46421788479829706,-0.4626428818045934,-0.46319088839361455,-0.46324290680826546,-0.43372342360436156,-0.4406427474420386
2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-01,6,-0.41472946879239214,NA,NA,NA,-0.41472946879239214,0.09924064328956413,59777,364,-0.42416397645905546,-0.4155262702607012,-0.42127441211180044,-0.41930037446959645,NA,NA
2024-07-01,6,-0.41472946879239214,NA,NA,NA,-0.41472946879239214,0.09924064328956413,59777,364,-0.42416397645905546,-0.4155262702607012,-0.42127441211180044,-0.41930037446959645,NA,NA
2024-07-01,6,-0.41472946879239214,NA,NA,NA,-0.41472946879239214,0.09924064328956413,59777,364,-0.42416397645905546,-0.4155262702607012,-0.42127441211180044,-0.41930037446959645,NA,NA
2024-07-01,6,-0.41472946879239214,NA,NA,NA,-0.41472946879239214,0.09924064328956413,59777,364,-0.42416397645905546,-0.4155262702607012,-0.42127441211180044,-0.41930037446959645,NA,NA
